spread_rank,canonical_id,identifier_type,hyg_id,hip,hd,hr,gl,bf,proper_name,display_type,spectral_type,distance_pc,distance_ly,apparent_magnitude,absolute_magnitude,luminosity_lsol,color_index,constellation_abbr,constellation_name,ra_hours,dec_degrees,x_pc,y_pc,z_pc,nearest_selected_neighbor_pc,nearest_selected_neighbor_ly,source_catalog,source_url
553,HIP 10986,HIP,10960,10986,14861,,,,,Orange Giant,K3III,826.4463,2695.504194,8.35,-1.236,271.894235,1.394,Hor,Horologium,2.36015,-60.430992,332.422192,236.260234,-718.811571,51.974159,169.516838,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
554,HIP 10995,HIP,10969,10995,14404,,,,,Red Giant,M2Ib,980.3922,3197.607984,7.78,-2.177,646.844664,2.26,Per,Perseus,2.361781,57.862813,424.962742,302.303527,830.173084,46.535591,151.778621,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
555,HIP 12116,HIP,12084,12116,,,,,,White Star,A5,625.0,2038.475,9.24,0.261,68.485716,0.286,And,Andromeda,2.602009,40.608936,368.583989,298.794552,406.80789,45.269473,147.649102,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
556,HIP 11047,HIP,11021,11047,14929,,,,,Orange Giant,K5III:,694.4444,2264.972077,8.6,-0.608,152.475477,1.476,Hor,Horologium,2.370237,-59.976475,282.691183,202.040773,-601.263874,51.849208,169.109304,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
557,HIP 13214,HIP,13181,13214,17555,,,,,White Star,A0,352.1127,1148.436698,8.67,0.937,36.745148,0.208,Tri,Triangulum,2.83454,33.817503,215.620884,197.705543,195.968126,71.455598,233.056719,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
558,HIP 12127,HIP,12095,12127,15964,,,,,Blue-White Main Sequence,B9V,632.9114,2064.278506,8.88,-0.127,97.903902,0.09,Cas,Cassiopeia,2.603774,57.728091,262.414787,212.929042,535.141557,66.00094,215.266025,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
559,HIP 12293,HIP,12261,12293,,,,,,Blue-White Star,B2,714.2857,2329.685668,8.84,-0.429,129.300439,0.64,Cas,Cassiopeia,2.639053,61.069363,266.294685,220.186927,625.147118,36.954013,120.527731,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
560,HIP 11215,HIP,11188,11215,,,,,,Yellow-White Star,F2,699.3007,2280.811191,11.01,1.787,16.795773,0.436,Tri,Triangulum,2.405801,31.845925,480.053562,349.89449,368.976818,51.691011,168.593334,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
561,HIP 11224,HIP,11197,11224,15222,,,,,Orange Giant,K5III,990.099,3229.267294,7.67,-2.308,729.793515,1.569,Hor,Horologium,2.407745,-63.727747,354.031894,258.31837,-887.822656,106.367752,346.924804,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
562,HIP 11226,HIP,11199,11226,14797,,,,,Red Giant,M0III,934.5794,3048.186788,7.4,-2.453,834.065197,1.808,And,Andromeda,2.408327,47.372733,511.232287,373.137473,687.64021,90.699375,295.821453,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
563,HIP 14545,HIP,14509,14545,,,,,,Yellow Star,G0,290.6977,948.12799,9.33,2.013,13.639549,0.95,Eri,Eridanus,3.129892,-8.946052,196.032773,209.840017,-45.204779,69.831142,227.75846,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
564,HIP 11242,HIP,11215,11242,14920,,,,,Orange Star,K5,892.8571,2912.107003,7.93,-1.824,467.30454,1.64,Ari,Aries,2.411649,11.338789,706.665258,516.722462,175.544614,118.445644,386.317575,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
565,HIP 11312,HIP,11285,11312,15055,,,,,Yellow Star,G5,704.2254,2296.873396,8.57,-0.669,161.287236,1.082,Cet,Cetus,2.427033,7.230129,562.279861,414.631709,88.630226,67.582769,220.425257,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
566,HIP 11314,HIP,11287,11314,15043,,,,,White Star,A3,584.7953,1907.344959,9.09,0.255,68.86523,0.411,Cet,Cetus,2.427156,8.721619,465.211348,343.07541,88.674731,73.358888,239.264415,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
567,HIP 11328,HIP,11301,11328,,,,,,Orange Star,K5,793.6508,2588.539703,9.56,0.062,82.262139,1.477,Cas,Cassiopeia,2.429711,70.583625,212.233479,156.733108,748.514045,67.083616,218.79724,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
568,HIP 11333,HIP,11306,11333,14968,,,,,Red Star,M...,617.284,2013.308803,7.28,-1.672,406.256198,1.689,Tri,Triangulum,2.430539,37.013676,396.432358,292.896034,371.608444,45.269473,147.649102,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
569,HIP 12513,HIP,12479,12513,16494,,,,,Blue-White Giant,B9III,515.4639,1681.216438,8.85,0.289,66.74212,0.07,Cas,Cassiopeia,2.684014,57.810818,209.549067,177.46044,436.233855,58.292579,190.124743,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
570,HIP 11358,HIP,11332,11358,14982,,,,,White Star,A0,719.4245,2346.446172,8.98,-0.305,115.345326,0.105,And,Andromeda,2.437621,46.548895,397.39654,294.748939,522.274511,66.945118,218.34552,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
571,HIP 11362,HIP,11335,11362,15232,,,,,Red Giant,M1/M2III:,704.2254,2296.873396,9.37,0.131,77.196925,1.562,For,Fornax,2.437966,-34.701047,464.988894,344.947198,-400.911678,48.665036,158.723934,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
572,HIP 11492,HIP,11465,11492,232657,,,,,Orange Star,K2,724.6377,2363.449337,8.85,-0.451,131.947146,1.133,Per,Perseus,2.470409,54.381638,336.788816,254.306282,589.068251,55.883596,182.2677,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
573,HIP 11494,HIP,11467,11494,15243,,,,,Orange Star,K0,847.4576,2764.03381,7.84,-1.801,457.509377,1.498,Tri,Triangulum,2.470811,34.195532,559.347743,422.451199,476.287173,94.385895,307.845259,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
574,HIP 11519,HIP,11492,11519,15242,,,,,White Star,A0,869.5652,2836.139074,9.17,-0.527,141.514193,0.05,And,Andromeda,2.476047,41.748996,517.158984,391.702075,579.016154,72.105142,235.175247,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
575,HIP 11547,HIP,11520,11547,15360,,,,,White Star,A2,746.2687,2434.000141,8.42,-0.944,207.77821,0.13,Ari,Aries,2.480027,23.870528,543.576575,412.603209,301.993496,67.165881,219.06555,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
576,HIP 11551,HIP,11524,11551,15567,,,,,Red Giant,M1/M2III:,840.3361,2740.80661,8.68,-0.942,207.39582,1.589,Eri,Eridanus,2.480691,-44.115412,480.488531,364.847739,-584.962956,68.446535,223.242481,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
577,HIP 11566,HIP,11539,11566,15495,,,,,Orange Giant,K0III,961.5385,3136.11551,8.77,-1.145,250.034536,1.007,Cet,Cetus,2.483819,-21.57237,711.705373,541.33624,-353.534757,56.467553,184.172313,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
578,HIP 14310,HIP,14274,14310,,,,,,Orange Star,K2,300.3003,979.447446,8.45,1.062,32.749148,1.427,Ari,Aries,3.076536,21.723979,193.271319,201.175891,111.151826,61.258105,199.796986,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
579,HIP 11646,HIP,11619,11646,15751,,,,,Yellow Subgiant,G8III/IV,970.8738,3166.563151,9.18,-0.756,174.743086,0.983,Eri,Eridanus,2.503913,-49.928424,495.451222,380.980204,-742.952291,69.932373,228.08863,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
580,HIP 11676,HIP,11649,11676,15772,,,,,Orange Giant,K2III,909.0909,2965.054516,8.54,-1.253,276.184944,1.293,Eri,Eridanus,2.510326,-47.931207,482.236251,372.108484,-674.855346,69.932373,228.08863,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
581,HIP 13221,HIP,13188,13221,17179,,,,,Blue-White Star,B8,549.4505,1792.065773,7.85,-0.85,190.546072,0.24,Cas,Cassiopeia,2.836676,72.914339,118.922609,109.164045,525.201367,48.09829,156.875459,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
582,HIP 11703,HIP,11675,11703,15792,,,,,Orange Giant,K2/K3III,649.3506,2117.895943,7.99,-1.072,233.776041,1.437,Eri,Eridanus,2.516492,-45.668402,358.805869,277.791159,-464.48533,42.744471,139.413655,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
583,HIP 13599,HIP,13565,13599,18362,,,,,Yellow Giant,G8/K0III:,478.4689,1560.555025,9.29,0.891,38.3354,1.04,Hor,Horologium,2.920936,-49.659383,223.496457,214.430405,-364.693603,61.724348,201.317666,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
584,HIP 13007,HIP,12974,13007,17199,,,,,Blue-White Star,B9,840.3361,2740.80661,9.15,-0.472,134.524071,0.161,Per,Perseus,2.78637,45.916715,435.853883,389.637372,603.638031,81.725225,266.551725,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
585,HIP 11823,HIP,11795,11823,15732,,,,,Yellow Star,G5,970.8738,3166.563151,8.39,-1.546,361.742887,1.04,Ari,Aries,2.542408,29.311533,665.868971,522.786091,475.299013,81.184949,264.789582,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
586,HIP 13700,HIP,13666,13700,17958,861,,,,Orange Giant,K3Ibvar,699.3007,2280.811191,6.17,-3.053,1449.439191,1.994,Cas,Cassiopeia,2.940181,64.332442,217.511335,210.803095,630.295223,49.943714,162.894418,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
587,HIP 12400,HIP,12367,12400,,,,,,Yellow-White Star,F8,735.2941,2398.205825,10.23,0.898,38.089038,0.574,Cet,Cetus,2.660989,-15.039351,544.652711,455.63996,-190.795873,32.085007,104.647175,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
588,HIP 12668,HIP,12635,12668,,,,,,Yellow Star,G0,584.7953,1907.344959,10.81,1.975,14.125375,0.642,Cet,Cetus,2.712778,-0.023203,443.408752,381.279642,-0.236827,80.508972,262.584842,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
589,HIP 11910,HIP,11881,11910,15971,,,,,Red Star,M4/M5e,724.6377,2363.449337,8.62,-0.681,163.079736,1.082,Cet,Cetus,2.562131,-13.14846,552.761025,438.615425,-164.836903,32.085007,104.647175,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
590,HIP 11921,HIP,11891,11921,15970,,,,,Red Star,M...,531.9149,1734.872361,8.33,-0.299,114.709662,1.556,Cet,Cetus,2.564636,-6.005671,414.171175,329.087354,-55.652605,74.200289,242.008696,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
591,HIP 11936,HIP,11906,11936,16158,,,,,White Main Sequence,A0/A1V,751.8797,2452.300754,9.02,-0.361,121.450694,0.031,Eri,Eridanus,2.567065,-48.809461,387.485486,308.285928,-565.80727,73.092138,238.394395,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
592,HIP 13401,HIP,13367,13401,17980,,,,,Orange Giant,K1III,434.7826,1418.069537,7.05,-1.141,249.11507,1.236,For,Fornax,2.875497,-27.957664,280.263528,262.563937,-203.834352,58.554834,190.980104,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
593,HIP 13553,HIP,13519,13553,,,,,,Blue-White Giant,B6III,564.9718,1842.689424,8.88,0.12,77.983011,0.367,Cas,Cassiopeia,2.909502,61.425167,195.55419,186.500769,496.154368,49.923455,162.828344,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
594,HIP 12003,HIP,11973,12003,,,,,,Blue-White Star,B9,793.6508,2588.539703,9.92,0.422,59.047294,0.139,Cep,Cepheus,2.578707,87.426534,27.818337,22.271224,792.85038,51.777447,168.875249,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
595,HIP 12008,HIP,11977,12008,15923,,,,,White Star,A0,740.7407,2415.970237,8.17,-1.178,257.750787,0.099,And,Andromeda,2.57998,41.807137,430.910836,345.221152,493.79651,66.945118,218.34552,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
596,HIP 12487,HIP,12453,12487,16644,,,,,Yellow Subgiant,G8III-IV,537.6344,1753.526854,8.38,-0.272,111.892248,1.032,Ari,Aries,2.677767,21.22244,382.983092,323.262262,194.618111,72.490676,236.432688,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
597,HIP 12029,HIP,11998,12029,16239,,,,,Orange Giant,K2III,719.4245,2346.446172,9.22,-0.065,92.469817,1.183,Eri,Eridanus,2.585271,-39.995022,429.659137,345.196761,-462.389266,35.75754,116.625363,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
598,HIP 12050,HIP,12019,12050,16214,,,,,Orange Giant,K0III,787.4016,2568.157562,8.56,-0.921,203.422974,0.969,For,Fornax,2.589329,-28.038653,541.324398,435.85752,-370.131597,75.259594,245.463683,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
599,HIP 12979,HIP,12946,12979,17477,,,,,Orange Giant,K5III,854.7009,2787.658267,7.96,-1.699,416.485609,1.547,For,Fornax,2.782501,-37.345601,507.029169,452.342525,-518.479788,63.081715,205.744798,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
600,HIP 12150,HIP,12118,12150,16012,,,,,Blue-White Giant,B9III,862.069,2811.689768,8.47,-1.208,264.97201,0.076,Cas,Cassiopeia,2.609887,57.72062,357.036175,290.655782,728.839822,52.021605,169.671586,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
601,HIP 13250,HIP,13217,13250,17521,,,,,Blue-White Star,B9,645.1613,2104.23229,7.53,-1.518,352.533181,0.072,Per,Perseus,2.842545,52.283031,290.348181,267.346181,510.349935,66.00094,215.266025,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
602,HIP 12263,HIP,12231,12263,16503,,,,,Orange Giant,K4III,826.4463,2695.504194,7.35,-2.236,682.967441,1.457,For,Fornax,2.631463,-33.677249,530.897,437.201216,-458.276073,66.508796,216.922427,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
603,HIP 13707,HIP,13673,13707,18038,,,,,Blue-White Main Sequence,B6V,714.2857,2329.685668,8.22,-1.049,228.875866,0.29,Cas,Cassiopeia,2.941579,59.150627,262.9252,255.00307,613.227309,36.954013,120.527731,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
604,HIP 12275,HIP,12243,12275,16471,,,,,Yellow-White Main Sequence,F6V,561.7978,1832.337233,9.34,0.592,50.489376,0.602,Cet,Cetus,2.635249,-17.530091,413.193956,340.95902,-169.217226,49.216406,160.522261,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
605,HIP 12295,HIP,12263,12295,,,,,,Orange Star,K2,793.6508,2588.539703,9.25,-0.248,109.446027,1.24,Ari,Aries,2.639326,28.682208,536.560592,443.721961,380.913565,80.931914,263.964293,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
606,HIP 12751,HIP,12718,12751,17171,,,,,Orange Subgiant,K0III/IV,529.1005,1725.693027,8.87,0.252,69.055774,0.986,Eri,Eridanus,2.731752,-42.792902,293.13003,254.601017,-359.444636,73.157314,238.606969,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
607,HIP 14560,HIP,14524,14560,19357,,,,,White Star,A0,480.7692,1568.057592,8.59,0.18,73.790423,0.4,Per,Perseus,3.132974,35.947917,265.465426,284.623138,282.235363,69.296921,226.016065,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
608,HIP 14095,HIP,14061,14095,,,,,,White Star,A2,552.4862,1801.96689,9.81,1.098,31.681082,0.31,Per,Perseus,3.029456,43.048667,283.279118,287.682213,377.137755,72.287801,235.771001,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
609,HIP 14114,HIP,14080,14114,18873,,,,,White Star,A5,505.0505,1647.252509,8.91,0.393,60.645698,0.362,Eri,Eridanus,3.033504,-2.940261,353.512471,359.76909,-25.906418,74.200289,242.008696,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
610,HIP 12731,HIP,12698,12731,16969,,,,,Red Star,M...,606.0606,1976.703011,7.29,-1.623,388.329157,1.687,Ari,Aries,2.727494,17.548495,436.692381,378.440352,182.735097,67.834343,221.24578,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
611,HIP 14918,HIP,14882,14918,19985,,,,,Orange Star,K0,409.8361,1336.70503,8.85,0.787,42.189075,1.254,Eri,Eridanus,3.207719,-8.04707,270.923671,302.116697,-57.371553,67.488227,220.116901,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
612,HIP 14087,HIP,14053,14087,18806,,,,,White Star,A0,378.7879,1235.439463,9.1,1.208,28.628593,0.073,Cet,Cetus,3.027213,2.168283,265.737982,269.551621,14.3313,49.513962,161.492757,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
613,HIP 12616,HIP,12583,12616,,,,,,Orange Star,K0,740.7407,2415.970237,8.95,-0.398,125.660852,1.125,Ari,Aries,2.703112,14.601989,544.691025,465.978062,186.742918,112.124553,365.700958,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
614,HIP 12519,HIP,12486,12519,16890,,,,,Orange Giant,K3III,787.4016,2568.157562,8.4,-1.081,235.721936,1.441,Eri,Eridanus,2.68526,-42.036387,446.161965,378.090485,-527.24602,68.446535,223.242481,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
615,HIP 12558,HIP,12525,12558,16930,,,,,Yellow-White Main Sequence,F3V,694.4444,2264.972077,9.37,0.162,75.023963,0.471,Eri,Eridanus,2.691949,-41.679233,395.106098,336.014443,-461.777533,35.75754,116.625363,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
616,HIP 12560,HIP,12527,12560,16876,,,,,Yellow Giant,G8III,617.284,2013.308803,8.64,-0.312,116.091387,0.931,For,Fornax,2.69223,-27.516253,417.011715,354.697181,-285.185337,68.900931,224.724521,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
617,HIP 12896,HIP,12863,12896,17450,,,,,White Subgiant,A0IV/V,520.8333,1698.729058,8.92,0.337,63.855749,0.019,Hor,Horologium,2.762613,-56.266471,216.827492,191.422848,-433.140229,72.517332,236.519628,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
618,HIP 12594,HIP,12561,12594,16896,,,,,Red Giant,M5III,813.0081,2651.674699,8.15,-1.4,316.227766,1.373,Cet,Cetus,2.699291,-22.606078,570.808764,487.333564,-312.514837,42.961698,140.122155,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
619,HIP 15221,HIP,15183,15221,,,,,,Orange Star,K2,884.9558,2886.336439,8.88,-0.855,191.425593,1.706,Per,Perseus,3.270559,43.657042,419.550306,483.632516,610.920533,57.130508,186.334578,HYG Stellar Database v4.1,https://raw.githubusercontent.com/astronexus/HYG-Database/main/hyg/CURRENT/hygdata_v41.csv
